id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
133,,8,1,2,2,0,1,0,0,0,0,255,255,255,60,3279.338,"Pring__",R,13,82,107,-2.723,-1.023,0.208,1.418,-0.133,1.512,-36.191,30.435,0,100,0,2,-378.186,300,14.874,0,0,6,5,L,"Kr_Luna",190,95,0.498,0,38,W,Y,1,3280.261,141,97,105,75,39,144,112,28.056,-41.007,-0.366,0.683,-20.152,0.02,0,0.082,-359.728,453.123,-158.984,3279.716,50.542,-92.026,3279.956,6,49.173,1.555,-89.667,0,0,,,,,,,,,,,,,,,3284.465,6,,456,0,,,,,,,,,,,,,,,,,,,-0.107,-37.107,-0.103,-17.907,-22.024,-48.801,-15.032,-63.593,25.001,-52.316,11.48,-63.015,40.915,-90.664,1.936,-108.761,-40.815,-90.564,-0.472,-36.852,,"눈꽃",-0.18,-17.957,,"Penguin_iDOL",-22.031,-48.815,,"Yaksok~",-15.039,-63.597,,"_Gosomi",24.982,-52.237,,"CoalCat",11.477,-63.004,,"AI",40.9,-90.65,,"ByeolBam",1.744,-110.04,,"AI",-40.8,-90.55,,3289.86,0.795,-38.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"AI",,,,4,""
134,,8,1,2,2,0,0,1,0,0,0,255,255,255,61,3306.154,"Pring__",R,32,91,140,-1.835,-0.014,0.014,1.321,-1.101,1.45,-36.191,21.184,0,100,0,1,250,-200,26.873,0,0,1,2,R,"うよすま",190,85.375,0.502,,38,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.192,-37.031,-0.09,-17.932,-22.214,-47.498,-15.943,-63.195,22.205,-54.021,9.576,-63.447,40.922,-90.671,-0.628,-109.348,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3309.592,-0.183,-37.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
135,,8,1,2,2,1,0,1,0,0,0,255,255,255,62,3321.92,"Pring__",R,32,89,140,-0.226,-0.607,0.159,1.403,-0.426,1.069,-36.191,22.175,0,100,0,0,250,-200,8.613,0,0,1,2,R,"うよすま",190,85.375,0.502,,38,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,-37.164,-0.002,-17.962,-22.346,-47.305,-15.823,-63.543,22.957,-53.618,9.654,-63.436,40.915,-90.664,0,-109.053,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3325.648,0.044,-37.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
136,,8,1,2,2,1,1,1,0,0,0,255,255,255,63,3337.395,"Pring__",R,13,85,109,-0.943,-0.729,0.331,1.532,0.248,1.541,-36.191,30.682,13,87,0,0,-376.643,300,16.595,0,0,1,2,R,"うよすま",190,85.375,0.502,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,-37.209,-0.062,-18.027,-22.204,-47.117,-15.86,-63.547,23.006,-53.638,10.065,-63.817,40.915,-90.664,-4.087,-110.387,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3341.002,0.112,-37.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
137,,8,1,2,2,1,2,1,0,0,0,255,255,255,64,3352.356,"Pring__",R,10,78,109,1.977,-0.465,0.524,1.607,0.845,1.704,-36.191,49.572,48,52,0,4,0,300,-11.766,0,0,1,2,R,"うよすま",190,85.375,0.502,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3355.038,1,,578,0,,,,,,,,,,,,,,,,,,,-0.026,-37.082,0.051,-18.002,-22.532,-47.918,-16.027,-63.399,23.017,-53.649,10.029,-63.899,40.915,-90.664,-1.23,-110.309,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3356.218,-0.526,-37.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
138,,8,1,2,2,0,0,2,0,0,0,255,255,255,65,3374.862,"Pring__",R,13,81,106,-0.722,-0.839,0.464,1.375,0.349,1.631,-36.191,34.783,0,100,0,0,-376.237,300,17.201,0,0,2,3,L,"하루（Haru）",160,95,0.397,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,-37.219,0.026,-18.025,-21.638,-48.807,-7.413,-67.463,24.481,-51.76,11.491,-64.054,40.929,-90.677,4.09,-107.194,-40.83,-90.577,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3378.684,-0.059,-37.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
139,,8,1,2,2,0,1,2,0,0,0,255,255,255,66,3390.637,"Pring__",R,32,90,140,-1.644,0.609,0.131,1.404,-1.022,1.734,-36.191,19.167,0,100,0,2,250,-200,38.682,0,0,2,3,L,"하루（Haru）",160,95,0.397,3,38,W,Y,1,3391.736,149,96,110,83,61,145,89,36.858,6.288,-0.303,0.965,-19.086,-0.29,0,0.205,397.779,445.925,-54.066,3392.262,-14.899,-88.123,3392.689,7,-15.197,0.397,-89.077,1,0,,3397.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-37.216,0.022,-18.046,-21.679,-48.476,-7.366,-67.533,24.304,-51.532,12.336,-63.147,40.915,-90.664,3.637,-103.607,-40.815,-90.564,0.043,-37.089,,"눈꽃",-0.085,-18.112,,"Penguin_iDOL",-21.41,-48.624,,"Yaksok~",-7.419,-67.575,,"_Gosomi",24.346,-51.352,,"CoalCat",12.425,-63.022,,"AI",40.9,-90.65,,"ByeolBam",3.635,-103.623,94,"AI",-40.8,-90.55,,3402.638,1.635,-45.906,,,,,,,,,,,,,,,,,,,3397.421,-14.606,-90.369,,,,,,,,,,,,,,,,,,,,,,,,,3401.397,-6.164,-67.493,,,,"",2,0,"ByeolBam",,,,5,""
140,,8,1,2,2,0,0,2,1,0,0,3,255,255,67,3420.158,"Pring__",R,13,81,107,-0.89,-0.369,0.423,1.44,0.222,1.776,-36.191,39.461,0,100,0,2,-349.775,300,-1.434,0,0,3,0,R,"Pugeuk",190,85.842,0.349,3,38,W,Y,1,3421.371,255,126,85,61,26,145,100,-30,60.655,-0.168,0.876,-20.384,0.98,0,0.816,386.887,-435.748,142.977,3416.635,-2.728,-21.839,,,,,,0,0,,,,,,,,,,,,3439.042,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111,-36.845,0.028,-18.059,-21.198,-50.798,-15.634,-63.697,23.097,-54.524,9.504,-63.462,40.922,-90.671,0.806,-108.374,-40.822,-90.571,0.122,-36.963,,"눈꽃",-0.131,-18.132,,"Penguin_iDOL",-21.64,-51.124,,"Yaksok~",-16.85,-64.821,,"_Gosomi",23.043,-54.404,,"CoalCat",9.505,-63.336,,"AI",40.9,-90.65,,"ByeolBam",0.081,-109.5,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
141,,8,1,2,2,0,1,2,1,0,0,3,255,255,68,3440.448,"Pring__",R,13,78,104,0.756,-0.726,0.568,1.546,0.984,1.572,-36.191,47.682,9,91,0,0,-355.758,300,-5.922,0,0,3,0,R,"Pugeuk",190,85.842,0.349,,87,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3453.784,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035,-37,-0.017,-18.076,-21.133,-47.613,-15.692,-63.697,23.196,-52.358,8.825,-63.132,40.915,-90.664,0.377,-107.801,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
142,,8,1,2,2,0,2,2,1,0,0,3,255,255,69,3457.279,"Pring__",R,32,78,128,2.616,1.434,0.429,1.6,0.828,2.354,-36.191,46.018,0,100,0,1,207.296,-181.863,-12.428,0,0,3,0,R,"Pugeuk",190,85.842,0.349,,87,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,3459.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064,-37.197,-0.041,-18.062,-20.97,-47.765,-15.498,-63.777,23.144,-52.286,6.974,-63.184,40.915,-90.664,0.722,-108.756,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",3459.891,,,0,""
143,,8,1,2,2,1,2,2,0,1,0,255,3,255,70,3481.116,"Pring__",R,32,85,137,-0.187,0.182,0.26,1.357,-0.421,1.568,-36.191,32.632,0,100,0,0,250,-200,-4.34,0,0,3,0,R,"Pugeuk",190,85.842,0.349,,87,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,3485.855,,3483.785,3,,578,0,,,,,,,,,,,,,,,,,,,-0.074,-37.102,-0.009,-17.869,-21.198,-47.623,-15.45,-63.888,20.574,-47.638,5.78,-61,40.922,-90.671,-7.2,-112.905,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",3484.435,,,0,""
144,SIDE,8,1,2,2,0,0,2,0,1,0,255,3,255,,3486.941,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
145,,8,0,2,2,0,0,0,0,0,0,255,255,255,58,3531.303,"Pugeuk",R,29,83,135,-0.202,0.174,0.498,1.523,0.201,1.559,-36.687,22.672,49,51,0,0,-212.553,-147.69,22.665,0,0,4,3,R,"Yaksok~",173.3,80,0.328,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,-37.49,-0.057,-17.038,-21.227,-46.485,-15.153,-63.662,22.661,-48.45,12.463,-59.302,40.907,-90.657,0,-109.84,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
146,,8,0,2,2,0,1,0,0,0,0,255,255,255,59,3546.771,"Pugeuk",R,10,74,103,1.148,-0.552,0.61,1.864,0.483,1.924,-36.687,37.295,89,11,0,0,0,400,-14.098,0,0,4,3,R,"Yaksok~",173.3,80,0.328,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,-37.405,0.045,-16.91,-20.647,-46.573,-15.178,-63.625,22.469,-47.987,12.891,-59.63,40.907,-90.657,0,-109.84,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
147,,8,0,2,2,0,2,0,0,0,0,255,255,255,60,3562.419,"Pugeuk",R,6,71,101,-0.505,-0.535,0.132,1.606,-0.999,1.313,-36.687,22.183,55,45,0,0,370.816,0,15.29,0,0,4,3,R,"Yaksok~",173.3,80,0.328,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3564.996,4,,578,0,,,,,,,,,,,,,,,,,,,-0.228,-37.426,-0.322,-16.88,-20.695,-46.032,-15.182,-63.677,22.516,-47.125,12.4,-61.271,40.907,-90.657,0,-109.84,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
148,,8,0,2,2,0,0,1,0,0,0,255,255,255,61,3587.482,"Pugeuk",R,26,84,137,0.271,0.726,0.52,1.637,0.305,1.935,-36.687,22.201,56,44,0,2,-142.918,-150,6.547,0,0,5,2,R,"Penguin_iDOL",190,80,0.299,3,37,W,Y,1,3588.547,255,118,104,92,39,145,123,26.066,38.16,-0.039,1.266,-18.871,0.74,0,0.342,262.004,535.641,-66.653,3588.609,-72.04,-91.11,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,-37.521,-0.077,-16.785,-21.457,-46.422,-15.168,-63.662,21.482,-46.623,9.906,-61.002,40.907,-90.657,0,-109.84,-40.807,-90.557,0.332,-36.947,,"mungjungh",-0.081,-16.798,,"うよすま",-21.082,-46.491,,"하루（Haru）",-15.169,-63.655,,"HANA_ARASHI",20.764,-45.844,,"Kr_Luna",6.654,-61.084,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.807,-90.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
149,,8,0,2,2,0,1,1,0,0,0,255,255,255,62,3610.237,"Pugeuk",R,14,85,109,13.004,0.959,0.327,1.677,-0.397,1.927,-36.687,9.662,62,38,0,2,372.569,329.596,14.969,0,0,5,2,R,"Penguin_iDOL",190,80,0.299,3,71,W,Y,1,3611.698,141,108,86,53,58,140,93,-18.957,15.291,0.147,0.878,-19.906,-0.54,0,0.219,-439.153,301.48,276.143,3606.769,-0.484,-22.196,3608.756,3,-12.954,0.065,-56.366,0,0,,,,,,,,,,,,,,,3616.515,5,,147,4,,,,,,,,,,,,,,,,,,,0.098,-37.467,-0.043,-17.054,-19.967,-41.219,-15.843,-62.698,21.821,-46.196,6.871,-62.032,40.907,-90.657,0,-109.84,-40.807,-90.557,0.459,-37.452,,"mungjungh",-0.049,-17.069,,"うよすま",-19.287,-43.289,68,"하루（Haru）",-15.838,-62.692,93,"HANA_ARASHI",21.827,-46.75,,"Kr_Luna",6.84,-62.034,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3619.959,-1.831,-38.267,,,,3615.934,-18.824,-40.878,3613.793,-13.422,-57.591,,,,,,,,,,,,,,,,,,,,,,3618.813,-17.945,-39.607,3615.053,-14.209,-55.357,,,,,,,,,,,,,,,,"",2,0,"하루（Haru）",,,,14,""
150,,8,0,2,2,0,0,2,0,0,0,255,255,255,63,3634.348,"Pugeuk",R,30,82,133,-0.558,0.079,0.445,1.53,-0.044,1.589,-36.687,41.476,51,49,0,0,-145.383,-79.831,23.307,0,0,6,1,L,"눈꽃",190,80,0.505,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.152,-37.319,0.02,-17.084,-19.562,-47.396,-13.892,-64.44,19.751,-56.022,6.686,-62.496,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3638.457,0.17,-37.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
151,,8,0,2,2,0,1,2,0,0,0,255,255,255,64,3649.732,"Pugeuk",R,14,84,109,2.035,-0.981,0.506,1.452,0.161,1.443,-36.687,27.473,46,54,0,1,375.483,326.212,21.604,0,0,6,1,L,"눈꽃",190,80,0.505,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,-37.303,-0.034,-16.972,-19.02,-47.115,-14.014,-64.555,19.226,-55.112,10.149,-62.901,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3654.5,0.122,-37.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
152,,8,0,2,2,1,1,2,0,0,0,255,255,255,65,3664.757,"Pugeuk",R,14,85,109,-0.542,-1.773,0.154,1.434,-0.933,0.97,-36.687,19.529,47,53,0,4,361.218,342.223,27.297,0.138,-17.589,6,1,L,"눈꽃",190,80,0.505,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127,-37.386,-0.274,-17.007,-18.898,-47.055,-14.017,-64.555,21.56,-55.182,11.73,-61.981,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3671.528,-0.046,-37.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
153,,8,0,2,2,1,2,2,0,0,0,255,255,255,66,3681.701,"Pugeuk",R,6,78,104,-0.705,-0.662,0.142,1.544,-1.28,1.209,-36.687,13.495,37,63,0,0,466.081,0,29.316,0,0,6,1,L,"눈꽃",190,80,0.505,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3684.659,6,,578,0,,,,,,,,,,,,,,,,,,,-0.139,-37.346,0.118,-17.023,-20.043,-47.284,-14.008,-64.548,19.418,-57.244,9.643,-62.757,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3686.368,-0.127,-37.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
154,SIDE,8,0,2,2,0,0,2,0,0,0,255,255,255,,3688.073,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
155,,9,1,2,2,0,0,0,0,0,0,255,255,255,71,3725.518,"Pring__",R,32,90,140,-2.406,-1.659,-0.033,1.2,-1.323,0.411,-36.191,24.95,0,100,0,4,250,-200,44.654,0,0,4,1,R,"mungjungh",190,86.732,0.403,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,-37.106,-0.06,-17.885,-20.947,-47.942,-15.717,-63.438,22.158,-52.972,9.493,-63.008,40.93,-90.678,-0.987,-105.735,-40.837,-90.584,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
156,,9,1,2,2,0,1,0,0,0,0,255,255,255,72,3743.189,"Pring__",R,26,90,140,0.192,0.428,0.226,1.406,-0.117,1.726,-36.191,30.074,27,73,0,2,150.431,-200,11.043,0,0,4,1,R,"mungjungh",190,86.732,0.403,5,37,W,Y,1,3744.304,131,255,110,43,10,138,124,-1.166,60.499,0.035,1.16,-19.717,0.75,0,0.511,-506.109,145.409,287.593,3739.595,-14.203,-27.671,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.149,-37.078,-0.019,-18.022,-21.244,-47.693,-15.988,-63.097,22.426,-53.005,9.492,-63.199,40.922,-90.671,-0.983,-105.78,-40.822,-90.571,-0.269,-36.794,,"눈꽃",-0.026,-18.051,,"Penguin_iDOL",-21.12,-47.752,,"Yaksok~",-16.491,-64.594,,"_Gosomi",22.374,-52.926,,"CoalCat",9.47,-63.098,,"AI",40.9,-90.65,,"ByeolBam",-0.971,-105.835,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
157,,9,1,2,2,0,2,0,0,0,0,255,255,255,73,3759.853,"Pring__",R,13,86,110,-1.829,-1.103,0.217,1.425,-0.105,1.311,-36.191,19.729,42,58,0,4,-390.434,300,38.767,0,0,4,1,R,"mungjungh",190,86.732,0.403,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3762.618,4,,578,0,,,,,,,,,,,,,,,,,,,0.004,-37.162,-0.052,-18.027,-21.797,-48.267,-15.652,-63.317,21.388,-52.72,8.97,-63.737,40.915,-90.664,-1.367,-106.244,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
158,,9,1,2,2,0,0,1,0,0,0,255,255,255,74,3778.309,"Pring__",R,13,86,110,-0.962,-0.411,0.334,1.424,0.257,1.742,-36.191,29.881,0,100,0,2,-390.434,300,17.164,0,0,5,4,R,"HANA_ARASHI",190,90,0.25,3,37,W,Y,1,3779.488,152,99,48,45,40,132,104,-3.754,14.511,-0.229,0.883,-21.323,0.93,0,0.716,-470.768,317.787,-193.364,3774.542,-2.414,-29.515,3776.236,3,-9.584,0.055,-60.856,0,0,,,,,,,,,,,,,,,3783.803,5,,147,16,,,,,,,,,,,,,,,,,,,-0.058,-36.99,-0.084,-18.027,-21.717,-48.651,-15.654,-63.321,21.578,-53.065,8.809,-64.498,40.922,-90.67,-1.145,-110.408,-40.822,-90.57,-0.148,-36.884,,"눈꽃",-0.124,-18.086,,"Penguin_iDOL",-21.708,-48.515,74,"Yaksok~",-15.66,-63.331,105,"_Gosomi",21.579,-53.004,,"CoalCat",8.926,-64.379,,"AI",40.9,-90.65,,"ByeolBam",-2.717,-110.664,,"AI",-40.8,-90.55,,3786.502,-0.918,-38.189,,,,3783.242,-19.143,-40.077,3781.446,-10.099,-62.089,,,,,,,,,,,,,,,,,,,,,,3785.417,-18.025,-40.303,3782.252,-11.289,-57.731,,,,,,,,,,,,,,,,"",2,0,"Yaksok~",,,,52,""
159,,9,1,2,2,0,0,2,0,0,0,255,255,255,75,3801.995,"Pring__",R,32,96,140,-3.164,-1.106,-0.105,1.11,-1.657,0.767,-36.191,26.74,26,74,0,1,242.057,-200,46.229,0,0,6,5,L,"Kr_Luna",190,95,0.498,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097,-37.079,-0.053,-17.996,-23.477,-50.04,-14.79,-63.82,25.765,-51.131,12.89,-62.895,40.922,-90.671,2.012,-108.763,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3805.313,-0.003,-37.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
